Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,SEAMLESS 145711439921820,5/1/20 18:00,5/1/20 18:00,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 145711439921820,5/1/20 18:00,5/1/20 18:00,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 145711439921820,5/1/20 18:00,5/1/20 18:00,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,5/1/20 18:27,5/1/20 18:27,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8.5,0,8.5,1,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,5/1/20 18:27,5/1/20 18:27,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Garlic Parmesan Fries,,Dinner Menu,Dinner,Food,7,0,7,1,0.62,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 615911431158010,5/1/20 18:30,5/1/20 18:30,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Black Bean Burger,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 615911431158010,5/1/20 18:30,5/1/20 18:30,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,Grubhub 006111430441008,5/1/20 18:30,5/1/20 18:30,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Pirate Fuel,,Cocktails,Adult Beverages,,32,0,32,1,2.84,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,Grubhub 635111431450463,5/1/20 18:30,5/1/20 18:30,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,16,0,16,1,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,Grubhub 635111431450463,5/1/20 18:30,5/1/20 18:30,5E+17,Sean Bethoulle,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,5/1/20 18:33,5/1/20 18:27,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,5/1/20 18:54,5/1/20 18:53,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Wilted Kale Grain Bowl,,Dinner Menu,Dinner,Food,15,0,7.5,1,0.67,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,5/1/20 18:54,5/1/20 18:53,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,6.5,1,0.58,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,5/1/20 19:12,5/1/20 19:11,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,5/1/20 19:12,5/1/20 19:11,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,5/1/20 19:23,5/1/20 18:27,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Cruzan Blackstrap Rum,Spirits,Back Bar,Beverages,Liquor,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,5/1/20 20:05,5/1/20 20:04,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,17,5/1/20 20:05,5/1/20 20:04,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Matcha Latte,,Hot,Coffee & Tea,Coffee,5.05,0,5.05,1,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,18,5/1/20 20:08,5/1/20 20:05,5E+17,Edwin Krantz,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Manhattan,,Cocktails,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,5/1/20 20:08,5/1/20 20:05,5E+17,Edwin Krantz,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,TRUE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,5/1/20 20:08,5/1/20 20:05,5E+17,Edwin Krantz,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,18,0,18,1,1.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,5/1/20 20:08,5/1/20 20:05,5E+17,Edwin Krantz,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Black Bean Burger,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 145711449968937,5/1/20 20:08,5/1/20 20:08,5E+17,Edwin Krantz,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 145711449968937,5/1/20 20:08,5/1/20 20:08,5E+17,Edwin Krantz,,,Dinner,GrubHub Delivery,5E+17,5E+17,,,Rainbow Kale Salad,,Dinner Menu,Dinner,Food,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,19,5/1/20 20:19,5/1/20 20:19,5E+17,Edwin Krantz,,,Dinner,DoorDash,5E+17,5E+17,,,Avocado Fries and Frickles,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Doordash #573358115 Sanjiv S.
5E+17,19,5/1/20 20:19,5/1/20 20:19,5E+17,Edwin Krantz,,,Dinner,DoorDash,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Doordash #573358115 Sanjiv S.
5E+17,19,5/1/20 20:19,5/1/20 20:19,5E+17,Edwin Krantz,,,Dinner,DoorDash,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Doordash #573358115 Sanjiv S.
5E+17,20,5/1/20 20:44,5/1/20 20:43,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Bourbon - Old Forester,,Rail,Beverages,Liquor,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,14,5/1/20 20:45,5/1/20 18:27,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,Bourbon - Old Forester,,Rail,Beverages,Liquor,18,0,18,2,1.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,5/1/20 20:50,5/1/20 18:53,5E+17,Sean Bethoulle,,,Dinner,Dine In,5E+17,5E+17,,,White Rum - El Dorado 3yr,,Rail,Beverages,Liquor,18,0,9,2,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,1,5/2/20 9:04,5/2/20 9:04,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,1,5/2/20 9:04,5/2/20 9:04,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,2,5/2/20 9:22,5/2/20 9:22,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,3,5/2/20 9:24,5/2/20 9:24,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,4,5/2/20 9:26,5/2/20 9:26,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,5,5/2/20 9:28,5/2/20 9:28,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,6,5/2/20 9:30,5/2/20 9:30,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,7,5/2/20 10:04,5/2/20 10:04,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Americano,,Coffee,Coffee & Tea,Coffee,6.43,0,6.43,2,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,7,5/2/20 10:04,5/2/20 10:04,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Plain,,Croissants,Pastries,Food,3,0,3,1,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,8,5/2/20 10:35,5/2/20 10:35,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,9,5/2/20 10:38,5/2/20 10:38,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Cranberry Oatmeal,,All-Day Breakfast,Daytime,Food,6,0,6,1,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,5/2/20 10:38,5/2/20 10:38,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Avocado Toast,,All-Day Breakfast,Daytime,Food,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,9,5/2/20 10:38,5/2/20 10:38,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Cappuccino,,Coffee,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,9,5/2/20 10:38,5/2/20 10:38,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Almond,,Croissants,Pastries,Food,4,0,4,1,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,10,5/2/20 10:42,5/2/20 10:42,5E+17,Alfredo Vargas,201,Dining Room,,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.76,0,2.76,1,0.24,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,11,5/2/20 11:06,5/2/20 11:06,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,11,5/2/20 11:06,5/2/20 11:06,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Almond,,Croissants,Pastries,Food,4,0,4,1,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,SEAMLESS 006111440493718,5/2/20 11:13,5/2/20 11:13,5E+17,Alfredo Vargas,,,All Day,GrubHub Delivery,5E+17,5E+17,,,F'N BLT,,Lunch,Daytime,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 006111440493718,5/2/20 11:13,5/2/20 11:13,5E+17,Alfredo Vargas,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 006111440493718,5/2/20 11:13,5/2/20 11:13,5E+17,Alfredo Vargas,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Sunrise Sandwich,,All-Day Breakfast,Daytime,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 006111440493718,5/2/20 11:13,5/2/20 11:13,5E+17,Alfredo Vargas,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Iced Chai,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,SEAMLESS 222811440660807,5/2/20 11:33,5/2/20 11:33,5E+17,Alfredo Vargas,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Avocado Toast,,All-Day Breakfast,Daytime,Food,18,0,18,2,1.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 553911444698578,5/2/20 11:38,5/2/20 11:38,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,F'N BLT,,Lunch,Daytime,Food,10.75,0,10.75,1,0.95,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 553911444698578,5/2/20 11:38,5/2/20 11:38,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,F'N BLT,,Lunch,Daytime,Food,10.75,0,10.75,1,0.95,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 553911444698578,5/2/20 11:38,5/2/20 11:38,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Grubhub Pickup Instructions,,GrubHub,**DO NOT TOUCH** GrubHub Config,,0,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 681611449193759,5/2/20 11:48,5/2/20 11:48,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,6.43,0,6.43,1,0.57,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,SEAMLESS 681611449193759,5/2/20 11:48,5/2/20 11:48,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,SEAMLESS 293011442496665,5/2/20 12:31,5/2/20 12:31,5E+17,Edwin Krantz,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Avocado Fries and Frickles,,Lunch,Daytime,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 293011442496665,5/2/20 12:31,5/2/20 12:31,5E+17,Edwin Krantz,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Honey Citrus Wings,,Lunch,Daytime,Food,8.5,0,8.5,1,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,12,5/2/20 12:32,5/2/20 12:32,5E+17,Edwin Krantz,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,SEAMLESS 747911444927990,5/2/20 12:37,5/2/20 12:37,5E+17,Edwin Krantz,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Turmeric Ginger Peni-Tonic,,Cocktails,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 747911444927990,5/2/20 12:37,5/2/20 12:37,5E+17,Edwin Krantz,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,5.05,0,5.05,1,0.45,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,SEAMLESS 747911444927990,5/2/20 12:37,5/2/20 12:37,5E+17,Edwin Krantz,,,All Day,GrubHub Delivery,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8.5,0,8.5,1,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,SEAMLESS 747911444927990,5/2/20 12:37,5/2/20 12:37,5E+17,Edwin Krantz,,,All Day,GrubHub Delivery,5E+17,5E+17,,,F'N BLT,,Lunch,Daytime,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,13,5/2/20 12:42,5/2/20 12:41,5E+17,Edwin Krantz,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Banh Matter,,Lunch,Daytime,Food,26,0,26,2,2.31,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
