Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,38,10/8/20 18:08,10/8/20 18:08,5E+17,Alfredo Vargas,******TO GO 2  ***!!!,Outside,All Day,Take Out,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8.5,0,8.5,1,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,39,10/8/20 18:25,10/8/20 18:25,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Pete Catapano Grubhub #065613031200537
5E+17,39,10/8/20 18:25,10/8/20 18:25,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Wilted Kale Grain Bowl,,Dinner Menu,Dinner,Food,16,0,16,1,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Pete Catapano Grubhub #065613031200537
5E+17,39,10/8/20 18:25,10/8/20 18:25,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Wilted Kale Grain Bowl,,Dinner Menu,Dinner,Food,16,0,16,1,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Pete Catapano Grubhub #065613031200537
5E+17,40,10/8/20 18:29,10/8/20 18:29,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Susan Mellender Grubhub #896413034730941
5E+17,40,10/8/20 18:29,10/8/20 18:29,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Susan Mellender Grubhub #896413034730941
5E+17,40,10/8/20 18:29,10/8/20 18:29,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Susan Mellender Grubhub #896413034730941
5E+17,40,10/8/20 18:29,10/8/20 18:29,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Susan Mellender Grubhub #896413034730941
5E+17,41,10/8/20 18:55,10/8/20 18:55,5E+17,Alfredo Vargas,R2,Outside,All Day,Dine In,5E+17,5E+17,,,Order Of Fries,,,,,0,0,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,,
5E+17,41,10/8/20 18:55,10/8/20 18:55,5E+17,Alfredo Vargas,R2,Outside,All Day,Dine In,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,5.51,0,5.51,1,0.49,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,42,10/8/20 18:57,10/8/20 18:57,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,DOORDASH,Food,13.75,0,13.75,1,1.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Aaron Brenner Grubhub #785213034343770
5E+17,42,10/8/20 18:57,10/8/20 18:57,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Banh Matter,,Lunch,DOORDASH,Food,13.75,0,13.75,1,1.22,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Aaron Brenner Grubhub #785213034343770
5E+17,44,10/8/20 19:31,10/8/20 19:31,5E+17,Alfredo Vargas,R2,Outside,All Day,Dine In,5E+17,5E+17,,,Sierra Del Mar Chadonnay,,Wine,Beverages,Wine,10.1,0,10.1,1,0.9,FALSE,FALSE,FALSE,Tax Included,,
5E+17,46,10/8/20 19:44,10/8/20 19:44,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,10,0,10,1,0.89,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Joanne Koss Grubhub #131313030000122
5E+17,46,10/8/20 19:44,10/8/20 19:44,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Chicken Tinga Empanadas,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Joanne Koss Grubhub #131313030000122
5E+17,45,10/8/20 20:00,10/8/20 19:44,5E+17,Alfredo Vargas,,,All Day,Dine In,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,47,10/8/20 20:14,10/8/20 20:14,5E+17,Alfredo Vargas,******TO GO 2  ***!!!,Outside,All Day,Take Out,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,48,10/8/20 20:17,10/8/20 20:17,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,jenni nottonson Grubhub #675313042708743
5E+17,49,10/8/20 20:18,10/8/20 20:18,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,DOORDASH,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Danny Santos Grubhub #600413042034967
