Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
5E+17,16,6/3/20 18:22,6/3/20 18:21,5E+17,Edwin Krantz,,,Dinner,Dine In,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,6/3/20 18:22,6/3/20 18:21,5E+17,Edwin Krantz,,,Dinner,Dine In,5E+17,5E+17,,,Honey Citrus Wings,,Dinner Menu,Dinner,Food,8.5,0,8.5,1,0.75,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,6/3/20 18:22,6/3/20 18:21,5E+17,Edwin Krantz,,,Dinner,Dine In,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,16,6/3/20 18:22,6/3/20 18:21,5E+17,Edwin Krantz,,,Dinner,Dine In,5E+17,5E+17,,,"Toppling Goliath "" Psuedo Sue"" Pale Ale / 5.8% abv / 16oz Can",,Beer / Hard Seltzer / Cider,Adult Beverages,,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,17,6/3/20 18:24,6/3/20 18:23,5E+17,Edwin Krantz,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Manhattan,,Cocktails,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,18,6/3/20 18:48,6/3/20 18:48,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,18,0,18,2,1.6,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,1,6/4/20 12:15,6/4/20 12:15,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,8.27,0,8.27,2,0.73,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,2,6/4/20 12:17,6/4/20 12:16,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Banh Matter,,Lunch,Daytime,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,2,6/4/20 12:17,6/4/20 12:16,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Rainbow Kale Salad,,Lunch,Daytime,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,2,6/4/20 12:42,6/4/20 12:16,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,2,6/4/20 12:42,6/4/20 12:16,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Frosted Budapest Cake (contains walnuts),,Desserts ( Limited Availability),Dinner,Food,6,0,6,1,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,3,6/4/20 13:18,6/4/20 13:09,5E+17,Edwin Krantz,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,5.51,0,5.51,1,0.49,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,4,6/4/20 13:37,6/4/20 13:37,5E+17,Edwin Krantz,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,5.51,0,5.51,1,0.49,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,5,6/4/20 13:39,6/4/20 13:38,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,6,6/4/20 13:58,6/4/20 13:54,5E+17,Edwin Krantz,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cortado,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,7,6/4/20 14:04,6/4/20 14:04,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,2,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,8,6/4/20 14:29,6/4/20 14:29,5E+17,Alfredo Vargas,203,Dining Room,All Day,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,8.27,0,0,2,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,9,6/4/20 15:26,6/4/20 15:26,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Latte,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,10,6/4/20 15:38,6/4/20 15:37,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,16,0,16,1,1.42,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,10,6/4/20 15:38,6/4/20 15:37,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Rainbow Kale Salad,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,10,6/4/20 15:40,6/4/20 15:37,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,"Pipeworks ""Ninja vs Unicorn"" Imperial IPA / 8% abv / 16oz Can",,Beer / Hard Seltzer / Cider,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,11,6/4/20 15:53,6/4/20 15:53,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,7.81,0,7.81,2,0.69,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,12,6/4/20 16:11,6/4/20 16:10,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,"Edmund's Oast ""Bound By Time""  IPA / 7% abv / 16oz Can",,Beer / Hard Seltzer / Cider,Adult Beverages,,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,13,6/4/20 16:43,6/4/20 16:43,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Frosted Budapest Cake (contains walnuts),,Desserts ( Limited Availability),Dinner,Food,6,0,6,1,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,13,6/4/20 16:43,6/4/20 16:43,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Chai Latte,,Hot,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,14,6/4/20 17:09,6/4/20 17:09,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,15,6/4/20 17:13,6/4/20 17:13,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Americano,,Coffee,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,15,6/4/20 17:13,6/4/20 17:13,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Matcha Latte,,Hot,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,16,6/4/20 17:47,6/4/20 17:47,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,17,6/4/20 18:00,6/4/20 18:00,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,18,6/4/20 18:02,6/4/20 18:02,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,19,6/4/20 18:26,6/4/20 18:26,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Rainbow Kale Salad,,Dinner Menu,Dinner,Food,9,9,0,1,0.00E+00,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,19,6/4/20 18:26,6/4/20 18:26,5E+17,Alfredo Vargas,201,Dining Room,Dinner,Dine In,5E+17,5E+17,,,Four-Cheese Mac,,Dinner Menu,Dinner,Food,8,4,4,1,0.36,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,2,6/5/20 11:44,6/5/20 11:44,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Americano Highball,,Cocktails,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Nariba Parris Grubhub #773111788820224
5E+17,2,6/5/20 11:44,6/5/20 11:44,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Darrin's Old Fashioned,,Cocktails,Adult Beverages,,9,0,9,1,0.8,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Nariba Parris Grubhub #773111788820224
5E+17,3,6/5/20 12:03,6/5/20 12:03,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Side Fries,,Dinner Menu,Dinner,Food,5,0,5,1,0.44,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Matthew Curnyn Grubhub #773111788822827
5E+17,1,6/5/20 12:12,6/5/20 11:41,5E+17,Alfredo Vargas,,,All Day,Dine In,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,4,6/5/20 12:12,6/5/20 12:12,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Americano,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,5,6/5/20 12:15,6/5/20 12:15,5E+17,,,,All Day,GrubHub Pickup,5E+17,5E+17,,,"Edmund's Oast ""Bound By Time""  IPA / 7% abv / 16oz Can",,Beer / Hard Seltzer / Cider,Adult Beverages,,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Richard Johns Grubhub #372411784692268
5E+17,5,6/5/20 12:15,6/5/20 12:15,5E+17,,,,All Day,GrubHub Pickup,5E+17,5E+17,,,"Edmund's Oast ""Bound By Time""  IPA / 7% abv / 16oz Can",,Beer / Hard Seltzer / Cider,Adult Beverages,,8,0,8,1,0.71,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Richard Johns Grubhub #372411784692268
5E+17,5,6/5/20 12:15,6/5/20 12:15,5E+17,,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Richard Johns Grubhub #372411784692268
5E+17,5,6/5/20 12:15,6/5/20 12:15,5E+17,,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Richard Johns Grubhub #372411784692268
5E+17,6,6/5/20 12:43,6/5/20 12:42,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Rainbow Kale Salad,,Lunch,Daytime,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,6,6/5/20 12:43,6/5/20 12:42,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,7.81,0,7.81,2,0.69,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,7,6/5/20 12:45,6/5/20 12:45,5E+17,Alfredo Vargas,203,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cortado,,Coffee,Coffee & Tea,Coffee,4.13,0,4.13,1,0.37,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,8,6/5/20 12:47,6/5/20 12:47,5E+17,Alfredo Vargas,203,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,9,6/5/20 12:49,6/5/20 12:48,5E+17,Alfredo Vargas,202,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,10,6/5/20 13:11,6/5/20 13:11,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,7.81,0,7.81,2,0.69,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,11,6/5/20 13:18,6/5/20 13:18,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,12,6/5/20 13:21,6/5/20 13:21,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,13,6/5/20 13:49,6/5/20 13:49,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Rainbow Kale Salad,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Michelle Caiazzo Grubhub #525911784323793
5E+17,13,6/5/20 13:49,6/5/20 13:49,5E+17,Alfredo Vargas,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Grilled Chicken Buffalo Mac and Cheese,,Dinner Menu,Dinner,Food,12,0,12,1,1.06,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Michelle Caiazzo Grubhub #525911784323793
5E+17,14,6/5/20 14:15,6/5/20 14:14,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Black Bean Burger,,Lunch,Daytime,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,
5E+17,15,6/5/20 14:33,6/5/20 14:33,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Drip Coffee,,Coffee,Coffee & Tea,Coffee,2.3,0,2.3,1,0.2,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,15,6/5/20 14:33,6/5/20 14:33,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,16,6/5/20 15:00,6/5/20 15:00,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Iced Latte,,Cold,Coffee & Tea,Coffee,4.59,0,1.84,1,0.16,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,16,6/5/20 15:00,6/5/20 15:00,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Chocolate,,Croissants,Pastries,Food,3.5,0,1.4,1,0.00E+00,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,17,6/5/20 16:23,6/5/20 16:23,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,17,6/5/20 16:23,6/5/20 16:23,5E+17,Alfredo Vargas,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,3.9,0,3.9,1,0.35,TRUE,FALSE,FALSE,Tax Included,No Effect,
5E+17,18,6/5/20 16:30,6/5/20 16:30,5E+17,Jenni Morris,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,19,6/5/20 16:36,6/5/20 16:36,5E+17,Jenni Morris,201,Dining Room,All Day,Dine In,5E+17,5E+17,,,Espresso,,Coffee,Coffee & Tea,Coffee,3.22,0,3.22,1,0.28,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,20,6/5/20 16:47,6/5/20 16:47,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Tara Corsello Grubhub #842811784178848
5E+17,21,6/5/20 17:00,6/5/20 17:00,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,15,0,15,1,1.33,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Elizabeth Kirkland Grubhub #372411784623580
5E+17,21,6/5/20 17:00,6/5/20 17:00,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Smash Burger,,Dinner Menu,Dinner,Food,14,0,14,1,1.24,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Elizabeth Kirkland Grubhub #372411784623580
5E+17,22,6/5/20 17:24,6/5/20 17:24,5E+17,Jenni Morris,204,Dining Room,All Day,Dine In,5E+17,5E+17,,,Cold Brew,,Cold,Coffee & Tea,Coffee,4.59,0,4.59,1,0.41,FALSE,FALSE,FALSE,Tax Included,No Effect,
5E+17,23,6/5/20 17:36,6/5/20 17:36,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Night Shift ‘HOOT Black Cherry Lemon’ Hard Seltzer / 4% abv / 16oz Can,,Beer / Hard Seltzer / Cider,Adult Beverages,,6,0,6,1,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Alexandra vanWert Grubhub #920911780493667
5E+17,23,6/5/20 17:36,6/5/20 17:36,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Frosted Budapest Cake (contains walnuts),,Desserts ( Limited Availability),Dinner,Food,6,0,6,1,0.53,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Alexandra vanWert Grubhub #920911780493667
5E+17,23,6/5/20 17:36,6/5/20 17:36,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Bread Pudding with Mixed Berry Compote (may contain almonds),,Desserts ( Limited Availability),Dinner,Food,7,0,7,1,0.62,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Alexandra vanWert Grubhub #920911780493667
5E+17,23,6/5/20 17:36,6/5/20 17:36,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Banh Matter,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Alexandra vanWert Grubhub #920911780493667
5E+17,23,6/5/20 17:36,6/5/20 17:36,5E+17,Jenni Morris,,,All Day,GrubHub Pickup,5E+17,5E+17,,,Fried Chicken Sandwich,,Dinner Menu,Dinner,Food,13,0,13,1,1.15,FALSE,FALSE,FALSE,Tax Not Included,No Effect,Alexandra vanWert Grubhub #920911780493667
